latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
04-07-2023,28.6,20.4,5,5.9,100
05-07-2023,28.6,19.4,19.7,9.2,100
06-07-2023,26.9,19.7,5.9,13.9,100
07-07-2023,29,19.7,4.2,14.3,97
08-07-2023,28.5,19.3,1.8,13.6,97
09-07-2023,29.6,19.9,2.7,11,98
10-07-2023,25.1,19.7,9.3,10.6,100
11-07-2023,27,18.7,2.1,12.7,98
12-07-2023,27.5,19.1,0.8,13.9,97
13-07-2023,26.4,19.5,5.5,10,97
14-07-2023,27.3,19.2,9.2,11.8,100
15-07-2023,29.2,19.5,0.8,12.5,98
16-07-2023,29.2,18.6,1,5.9,98
17-07-2023,28.8,19.3,13.2,6.5,100
18-07-2023,31.1,19.5,4.8,5.7,100
19-07-2023,30.9,19.2,6.5,7.1,99
20-07-2023,30.8,20.1,26,5.2,99
21-07-2023,26.1,19.7,16.4,4.6,100
22-07-2023,29.9,19.2,2.9,7,99
23-07-2023,29.4,19.9,12.4,6.5,100
24-07-2023,28.6,19.5,14.1,9.7,100
25-07-2023,30,19.7,26.5,6.5,100
26-07-2023,29.2,20.2,43.5,11.5,100
27-07-2023,28,19,5.8,12.5,99
28-07-2023,27.8,19.3,4.3,14.1,97
29-07-2023,29.2,18.9,0.7,8.2,98
30-07-2023,31,19.4,15.2,7.4,100
31-07-2023,30.3,20.6,23.6,6.8,100
01-08-2023,30.9,20.5,5.8,9,100
02-08-2023,26.4,20,29.2,11.5,97
03-08-2023,26.7,19.3,2.7,12.9,99
04-08-2023,24.4,18.8,17.9,14.6,98
05-08-2023,25.6,19.7,4.2,14.9,97
06-08-2023,23.5,19.8,11.7,12.9,100
07-08-2023,24.4,19.5,36.9,11.3,100
08-08-2023,24.3,19.6,3.2,12.2,100
09-08-2023,26.3,19.2,4.2,9.4,100
10-08-2023,26.4,19.1,5,8.9,98
11-08-2023,26.2,19.1,2.6,8.3,98
12-08-2023,25.6,19,1.8,13.6,96
13-08-2023,27.6,19.4,9.8,6.9,100
14-08-2023,27.1,19.3,1.6,7.7,100
15-08-2023,26.9,19.5,1.5,7.6,99
16-08-2023,28.4,19.2,21.3,6.2,100
17-08-2023,29,18.7,16.6,5.2,100
18-08-2023,28.9,19,1.9,7,100
19-08-2023,27.8,20.1,1.4,9.8,99
20-08-2023,27,18.9,7.1,6.6,100
21-08-2023,24.9,19.9,11.2,6.4,100
22-08-2023,22.6,19.2,3,4.6,100
23-08-2023,26.1,19.1,4,12,98
24-08-2023,27.5,19,8.1,11.3,100
25-08-2023,26.9,20.1,4,13.6,97
26-08-2023,24.6,19.8,19.6,11.5,100
27-08-2023,26,19.4,0.7,12.2,97
28-08-2023,26.1,18.4,0.6,8.8,97
29-08-2023,28.7,17.3,0,7,98
30-08-2023,30.1,18.9,16.7,7.6,100
31-08-2023,28.4,19.5,20,8.1,100
01-09-2023,26.2,18.8,6.2,6.2,100
02-09-2023,27.1,20,6.3,7.8,100
03-09-2023,29.7,19.3,1.2,11.5,100
04-09-2023,31.5,19.8,2.3,6.7,100
05-09-2023,31.8,19.3,0.3,10.1,100
06-09-2023,30.7,19.6,0.3,8.9,100
07-09-2023,26.8,20.2,15.1,7.2,100
08-09-2023,25.3,19.4,9.9,7.1,100
09-09-2023,27.9,18.2,1.6,7.9,99
10-09-2023,28.4,19.3,18.1,6.9,100
11-09-2023,28.7,19.5,37.2,5.7,100
12-09-2023,27.9,18.9,23.5,6.2,100
13-09-2023,27.3,18.9,9.8,5.4,100
14-09-2023,26.6,18.9,15,5.5,100
15-09-2023,27.2,18.2,0.5,6.2,100
16-09-2023,28.4,18.3,1.4,5.9,100
17-09-2023,29.4,19.5,10,6.2,100
18-09-2023,27.1,20.1,29.7,5.5,100
19-09-2023,26.5,19.8,16.4,7.4,100
20-09-2023,25.3,18.7,17.1,8,100
21-09-2023,25.9,18.9,11.9,9.3,100
22-09-2023,26.8,18.2,2.7,9.3,100
23-09-2023,27.7,18,0.9,8.6,100
24-09-2023,28.6,17.7,1.1,8.7,100
25-09-2023,27.8,17.9,1.3,6.6,100
26-09-2023,29.2,18.5,10,9.2,100
27-09-2023,28.4,18.9,4.6,8,100
28-09-2023,30,19.6,8.4,5.1,100
29-09-2023,30.7,19.2,0.3,7.9,100
30-09-2023,25.9,19.8,25.7,6.5,100
01-10-2023,26.3,18.6,16.6,4.7,100
02-10-2023,24.5,18.3,16.6,5.4,100
03-10-2023,26.4,17.8,15,6.4,100
04-10-2023,26.7,18.7,1.8,8.6,100
05-10-2023,27.5,17.6,0.8,10.9,100
06-10-2023,25.8,18.6,1.4,8.8,100
07-10-2023,27.8,18.3,0,8,98
08-10-2023,27.4,17.3,0.7,11.2,99
09-10-2023,27.3,17,0.5,8.7,99
10-10-2023,27.5,17.5,0.4,9.4,100
11-10-2023,27.4,16.8,1.1,7.1,100
12-10-2023,25.6,17.6,3.9,7,100
13-10-2023,25,16,2.2,8.5,100
14-10-2023,26.2,13.8,0,10.2,100
15-10-2023,26.2,13.6,0,8.3,97
16-10-2023,28,13.3,0,7.2,98
17-10-2023,27.5,13.7,0.2,7.3,97
18-10-2023,27.8,12.8,0,8.3,99
19-10-2023,27,12.4,0,8.9,98
20-10-2023,28.1,12.4,0,7.9,99
21-10-2023,28.4,12.7,0,5.2,99
22-10-2023,28.5,14.4,8.2,7.1,100
23-10-2023,23.2,16.6,2.7,3.6,100
24-10-2023,21.4,17.1,3.7,5.7,100
25-10-2023,21.2,16.9,9.6,6.6,100
26-10-2023,24.2,15.8,1.4,6.3,100
27-10-2023,25.1,14.4,0.2,6.1,99
28-10-2023,25.7,11.7,0,6.5,100
29-10-2023,26.6,11.5,0,7.2,98
30-10-2023,27.1,12.4,0,6.8,98
31-10-2023,27.3,12.9,0,5.7,99
01-11-2023,28,13.4,0,7.1,100
02-11-2023,27.2,13,0,8.4,99
03-11-2023,25.7,11.7,0,7.9,99
04-11-2023,25.9,11.9,0,8.8,97
05-11-2023,26.9,11.5,0,7.7,99
06-11-2023,26.5,11.1,0,6.2,98
07-11-2023,25.8,10.5,0,7.9,99
08-11-2023,24.2,10.7,0,7.8,97
09-11-2023,24.7,8.9,0,8.1,99
10-11-2023,25.7,8.6,0,6.2,99
11-11-2023,25.7,9.5,0,5.9,98
12-11-2023,25.9,9.8,0,5.6,99
13-11-2023,26.5,9.9,0,6,99
14-11-2023,26.6,10.6,0,5.5,92
15-11-2023,26.8,13.2,0,6.2,99
16-11-2023,21,15.6,12.7,4.6,100
17-11-2023,17.8,15.6,77.1,10,100
18-11-2023,22.5,16.2,3,9.4,100
19-11-2023,24.7,14.2,0,4.2,100
20-11-2023,24.6,12.5,0,6.8,100
21-11-2023,20.6,14.5,1.4,4,100
22-11-2023,22.9,11.6,0,5.8,100
23-11-2023,23.5,9.5,0,5.1,100
24-11-2023,23.2,8.2,0,6.2,99
25-11-2023,23.7,7.8,0,5.1,100
26-11-2023,24.7,8.4,0,6.9,99
27-11-2023,25.6,8.2,0,6.2,99
28-11-2023,24.2,9.7,0,5.4,100
29-11-2023,23.5,8.5,0,5.4,99
30-11-2023,25.3,8.9,0,5.1,98
01-12-2023,25.3,8.8,0,5.9,97
02-12-2023,25.6,9.5,0,5.1,94
03-12-2023,26.3,11.7,0,6,88
04-12-2023,25.1,9.4,0,5.1,98
05-12-2023,18.3,13.9,2.9,5.3,99
06-12-2023,21,13.7,0.1,4.1,100
07-12-2023,19.4,15.3,26,5.3,100
08-12-2023,19.5,15.3,14.8,9.2,100
09-12-2023,19.5,13.1,3,4.7,100
10-12-2023,19.7,9.9,0.5,5.7,100
11-12-2023,20.8,10.3,0,5.7,99
12-12-2023,21.8,8.1,0,9.4,100
13-12-2023,20.5,10.1,0.6,13.8,100
14-12-2023,19.6,8.3,0,5.8,100
15-12-2023,20.6,5.5,0,7,99
16-12-2023,20.6,5.5,0,5.5,100
17-12-2023,21.4,4.4,0,6.1,100
18-12-2023,21.5,3.6,0,6.6,99
19-12-2023,21.8,5.7,0,6.3,97
20-12-2023,22.1,5.6,0,6.9,100
21-12-2023,22,6.1,0,7.9,100
22-12-2023,22.2,6.4,0,9.5,100
23-12-2023,22.9,6.9,0,8.9,100
24-12-2023,21.7,11.5,3,10.5,99
25-12-2023,19.9,10.7,2.9,8,100
26-12-2023,21.5,7.7,0.1,5.5,100
27-12-2023,22.4,6.6,0,8.7,98
28-12-2023,21.7,6.4,0.1,9.5,97
29-12-2023,22,6.7,0,5.4,100
30-12-2023,22.4,5.9,0,6.4,99
31-12-2023,21.4,5.6,0,5.8,97
01-01-2024,21.6,5.6,0,5.1,97
02-01-2024,21.7,5.1,0,5.8,100
03-01-2024,22.1,4.8,0,5.9,100
04-01-2024,21.8,3.6,0,7.7,100
05-01-2024,21.5,3.4,0,5.8,94
06-01-2024,21.4,3.6,0,7.2,91
07-01-2024,21.7,3.9,0,7.6,96
08-01-2024,20.7,3.2,0,9.2,99
09-01-2024,20.6,2.5,0,6.4,98
10-01-2024,20.8,3.5,0,5.1,100
11-01-2024,19.9,3.1,0,8.3,100
12-01-2024,19.9,3.3,0,5.1,100
13-01-2024,21.3,6.4,0,5.4,98
14-01-2024,21.3,3.5,0,7.3,100
15-01-2024,21.3,3.8,0,8.9,100
16-01-2024,19.6,2.6,0,11.2,100
17-01-2024,18.9,1.4,0,10.5,99
18-01-2024,19.9,1.3,0,9.4,94
19-01-2024,20.6,5.8,0,9.2,92
20-01-2024,20.1,2.6,0,6.1,98
21-01-2024,19.8,2.6,0,10.8,95
22-01-2024,19.6,2.5,0,8.4,97
23-01-2024,19.9,1.5,0,8.5,96
24-01-2024,19.9,1.9,1.4,9.8,94
25-01-2024,18.8,7.9,2.4,8.6,97
26-01-2024,19.9,4.1,0,10.3,97
27-01-2024,19.4,4.2,0,8.1,97
28-01-2024,19.8,3.6,0,7.6,94
29-01-2024,19.9,2.2,0,9.7,97
30-01-2024,20.4,1.8,0,9.2,96
31-01-2024,20.4,6.7,0,11.1,87
01-02-2024,21.3,6.7,0,9,97
02-02-2024,18,9.3,4,13.8,100
03-02-2024,19.3,7.3,0.5,12.5,95
04-02-2024,20.5,4.3,0,14.2,98
05-02-2024,21.6,6.1,0,15.2,95
06-02-2024,21,8.6,0.9,16.4,94
07-02-2024,19.6,9.3,1.8,10.5,97
08-02-2024,20.3,7.6,0,9.4,100
09-02-2024,19.6,3.2,0,6.9,95
10-02-2024,22.5,2.3,0,8,99
11-02-2024,23.6,3.4,0,9,99
12-02-2024,22.4,6.4,0,7.3,86
13-02-2024,23.7,3.9,0,7.7,99
14-02-2024,23.7,5.6,0,8.9,88
15-02-2024,23.9,9,0,9,90
16-02-2024,23.7,6.9,0,8.1,98
17-02-2024,23.1,5.7,0,9.4,98
18-02-2024,23,5,0,9.6,100
19-02-2024,22.6,4.6,0,8.8,97
20-02-2024,23.4,4.2,0,13.5,98
21-02-2024,23.8,9.4,1.4,13.3,99
22-02-2024,25.4,10.4,2.1,19.3,99
23-02-2024,16.9,10.3,19.3,6.6,100
24-02-2024,22.7,9.2,0,7.2,100
25-02-2024,21.5,9.8,0,12.7,91
26-02-2024,24.6,7.4,0,9.7,96
27-02-2024,24.2,7.4,0,11,86
28-02-2024,22.9,7.4,0,8.6,84
29-02-2024,24.4,8.8,0,10.5,88
01-03-2024,23.8,6.5,0,9.5,98
02-03-2024,25.2,5.7,0,7.9,96
03-03-2024,25.2,6.2,0,11.5,95
04-03-2024,24.4,8.5,0,12.4,98
05-03-2024,24.9,9.1,0,11.9,98
06-03-2024,24.9,6.7,0,9.4,98
07-03-2024,25,6.2,0,9.4,87
08-03-2024,25.4,7.5,0,7.8,71
09-03-2024,23.8,6.2,0,8.9,81
10-03-2024,24.4,3.7,0,8.7,95
11-03-2024,27.4,5.3,0,13.2,98
12-03-2024,26.8,6.1,0,10.1,93
13-03-2024,26.4,9.8,0,12.6,87
14-03-2024,26.3,9.9,0.1,14.5,94
15-03-2024,27.2,10.9,0,10.2,100
16-03-2024,28,8.4,0,11,96
17-03-2024,28.8,9,0,11.5,88
18-03-2024,28.1,9.7,0.1,9.2,91
19-03-2024,28.9,10.3,0.8,10,99
20-03-2024,26.8,14.3,1.1,10.5,92
21-03-2024,19.5,12.1,9.4,12.4,100
22-03-2024,21.4,10.8,1.2,13.9,100
23-03-2024,23.3,9.6,0.1,12.9,99
24-03-2024,26.5,10.2,0.4,13.7,100
25-03-2024,26.9,11.8,0,10.8,96
26-03-2024,27.1,11.9,0.3,9.5,78
27-03-2024,27.3,11.9,0,12.6,87
28-03-2024,26.6,12,1.8,14.1,92
29-03-2024,25.8,12,1,11.6,99
30-03-2024,26.6,13.8,1.1,14.8,100
31-03-2024,26.6,16.4,2.4,13.8,97
01-04-2024,25.1,16.4,1.1,18.2,95
02-04-2024,27,16.4,1.4,15.2,98
03-04-2024,28.5,15.7,0,13.9,99
04-04-2024,29.3,13.5,0,14,100
05-04-2024,30.1,15.5,3.3,13.4,99
06-04-2024,30.9,16.8,0,14.4,100
07-04-2024,27.6,14.9,1.1,13.3,97
08-04-2024,30.4,15.6,0,13.7,96
09-04-2024,30.5,13.1,0,8.1,89
10-04-2024,29.4,12.7,0,8.2,89
11-04-2024,31.5,11.2,0,11.7,78
12-04-2024,30.9,15.6,0.1,9.4,84
13-04-2024,31,14.4,0,10.9,93
14-04-2024,30.9,13.1,0,9.2,86
15-04-2024,31.1,13.3,0,11,87
16-04-2024,31.1,14.9,2.5,11.6,95
17-04-2024,29.2,15.5,0.8,14.5,94
18-04-2024,28.8,16.1,6.1,14.4,100
19-04-2024,27.1,16,1.2,17.3,100
20-04-2024,29.4,19,1.7,21.4,97
21-04-2024,29.4,20,1.1,18.3,95
22-04-2024,28.9,19,3.9,15.8,96
23-04-2024,29.3,17.6,0,11.9,100
24-04-2024,30.7,15.3,5.2,18.4,100
25-04-2024,31.3,15.8,0.1,14.8,99
26-04-2024,30.2,14.9,6,12.2,100
27-04-2024,31.1,15.1,1,13.7,98
28-04-2024,31.1,16.5,0.6,13.9,100
29-04-2024,30.4,16.9,13.1,14.5,100
30-04-2024,30.3,18.3,5.3,16.8,98
01-05-2024,28.5,18.4,24.2,16,94
02-05-2024,25.4,17.6,6.6,10.1,100
03-05-2024,29.4,15.9,4.7,12.3,100
04-05-2024,29.6,16.6,0.2,10.9,99
05-05-2024,28.9,16.4,5.9,15.3,100
06-05-2024,25.9,15.4,2.8,8.7,100
07-05-2024,28,15.8,0.2,10,98
08-05-2024,25.2,16,0.8,5.2,100
09-05-2024,28.5,15.6,0,9.9,100
10-05-2024,27.7,16.5,1.9,12,96
11-05-2024,27.7,15.5,0.4,7.1,97
12-05-2024,29.6,14.9,0.1,7.5,100
13-05-2024,29.7,16.9,0,8,96
14-05-2024,30.4,17,0,9.2,95
15-05-2024,31.9,18.5,0,7.9,88
16-05-2024,31.8,19.2,0,7.2,91
17-05-2024,31.3,20.1,0.2,10.9,86
18-05-2024,31.4,19.2,0,12.6,96
19-05-2024,28.6,17.5,5.5,10.2,97
20-05-2024,30.1,17.4,0.3,8,99
21-05-2024,30.4,18.8,2.2,5.6,100
22-05-2024,31.6,18.3,0.6,7.9,98
23-05-2024,32.8,18.1,3,9.7,100
24-05-2024,32.8,19.4,22.3,11.2,100
25-05-2024,33.3,19.9,5.7,8.2,99
26-05-2024,30.7,20.3,15,7.9,100
27-05-2024,29,19.9,14.7,16.1,100
28-05-2024,20.9,19.8,82.5,20.2,100
29-05-2024,28.3,20.4,11.5,16.9,97
30-05-2024,29.7,20,2.6,14.5,99
31-05-2024,30,18.8,1.2,11.5,100
01-06-2024,29.1,18.9,2.5,10.1,99
02-06-2024,30.6,18.5,0.6,9.3,99
03-06-2024,29.6,19.5,5.3,9.9,98
04-06-2024,26.9,19.1,3.9,9.6,100
05-06-2024,29.9,18,0,8.7,100
06-06-2024,29.8,18.6,0.1,9.3,99
07-06-2024,26.7,19.7,1.6,11.1,97
08-06-2024,27.7,19.4,11.5,10.9,100
09-06-2024,30.1,19.6,0.1,11.7,98
10-06-2024,29.5,21,1,9.7,96
11-06-2024,31.3,20.5,3.5,9.6,100
12-06-2024,27.9,20.5,9.4,10.1,98
13-06-2024,28.3,20,2.8,10.7,96
14-06-2024,29.3,20.2,7.6,13.9,100
15-06-2024,29.5,20.1,3.8,14.6,98
16-06-2024,28.5,20.5,3.5,12.4,96
17-06-2024,27.5,20,2.7,15.3,96
18-06-2024,26.5,20.1,1.7,17.7,95
19-06-2024,27,19.5,5,18,100
20-06-2024,28.8,19.8,2.1,7.7,98
21-06-2024,26.8,19.8,7.4,4.8,100
22-06-2024,29.3,19.7,2.5,5.8,99
23-06-2024,26.9,20.5,9.9,7.9,100
24-06-2024,26.7,20.5,3.2,6.4,100
25-06-2024,27.4,19.7,14.2,5.9,100
26-06-2024,28.6,19.8,14.3,9.3,100
27-06-2024,26.1,20.1,9.1,8,100
28-06-2024,27.3,19.9,9.9,12.1,99
29-06-2024,27.1,20.1,4,17.1,95
30-06-2024,25.9,21.1,17,15.8,100
01-07-2024,22.9,20,45.7,12.9,100
02-07-2024,22.9,19.9,34.3,9,100
03-07-2024,25.7,20,4.7,15.1,97
04-07-2024,26.1,19.2,9.8,10.9,96
05-07-2024,26.8,19.5,3.7,12.2,97
06-07-2024,27.9,19.3,9,9.8,100
07-07-2024,27.2,19.2,8.5,6.6,100
08-07-2024,27.7,19.8,33.6,8.1,100
09-07-2024,27.3,19.9,17.6,12.8,100
10-07-2024,25.8,19.6,11.6,12.2,100
11-07-2024,25.7,19.3,2.1,14.4,100
12-07-2024,26.7,19.6,2.4,14.7,96
13-07-2024,28.8,19.3,4.2,11.1,100
14-07-2024,28.7,19.4,1.9,5.7,100
15-07-2024,29.4,19.8,10.5,8.4,100
16-07-2024,29.4,19.8,19.2,7.2,100
17-07-2024,30,20,15.3,9,100
18-07-2024,30.7,20.1,3.9,5.7,100
19-07-2024,29.5,20.6,6.8,6.7,100
20-07-2024,28.7,20.2,7.4,9.2,100
21-07-2024,27.7,20.2,17.5,9.7,100
22-07-2024,25.9,20.4,4.7,14.2,100
23-07-2024,28.9,20.2,1,13,94
24-07-2024,28.9,19.5,17.9,12.1,100
25-07-2024,28.4,19.7,5.6,9.9,100
26-07-2024,28.7,20.5,21.1,10.9,100
27-07-2024,29,20.4,6.4,10.2,100
28-07-2024,30.3,20.8,4.4,12,100
29-07-2024,28.2,20.7,18.9,7.2,100
30-07-2024,25.6,20.5,4,9.2,100
31-07-2024,21.8,20.5,82.8,7.8,100
01-08-2024,25.6,19.8,9.1,15.9,100
02-08-2024,21.4,19.4,33.2,8.7,100
03-08-2024,26.7,19.1,3.5,12.3,100
04-08-2024,25.7,19,7,10.6,97
05-08-2024,26.8,19.5,3.2,9.7,100
06-08-2024,24,19.5,14.8,6.4,100
07-08-2024,25.8,18.4,15.4,9.3,100
08-08-2024,23.9,18.9,13.9,11.9,100
09-08-2024,24.2,17.8,2.5,13.2,99
10-08-2024,26.2,19.1,2.4,13,96
11-08-2024,26,19.6,2.9,14.8,97
12-08-2024,25.5,19.3,2.6,7.1,99
13-08-2024,28.1,19.3,13.3,8.9,100
14-08-2024,27.7,20,4.8,5.8,100
15-08-2024,27.5,19.9,16.7,5.8,100
16-08-2024,25.6,19.3,6.6,5.2,100
17-08-2024,23,19.6,30.9,3.7,100
18-08-2024,24,19.5,47.5,7.4,100
19-08-2024,22.4,19.3,87.1,5.8,100
20-08-2024,24.1,18.9,11.9,8.6,100
21-08-2024,24.9,18.7,8.3,13.5,100
22-08-2024,24.4,19.3,11.2,9.3,100
23-08-2024,24,18.4,17.5,6.9,100
24-08-2024,27,17.9,15.5,8.7,100
25-08-2024,25.7,19.4,10.5,8.1,100
26-08-2024,26.7,18.6,3.9,8.3,100
27-08-2024,27.5,18.2,1.8,5.4,100
28-08-2024,25.6,19.4,28.7,4.3,100
29-08-2024,27.5,19.3,18.2,6.3,100
30-08-2024,28.5,19.2,3.7,5.6,100
31-08-2024,28.1,19.9,12.5,5.2,100
01-09-2024,25.9,19.6,6.4,7,100
02-09-2024,26.4,19.5,10.1,5.8,100
03-09-2024,28.5,18.7,4.8,6.3,100
04-09-2024,27,19.1,6,5.9,100
05-09-2024,27.4,18.9,14.5,6,100
06-09-2024,29.7,18.8,11.2,7.9,100
07-09-2024,29.2,19.4,5.3,5.1,100
08-09-2024,29.3,20.1,1,5.9,100
09-09-2024,28,20.4,6.1,7.7,99
10-09-2024,26.7,19.8,6.8,4.7,100
11-09-2024,26.8,18.8,19.8,5.2,100
12-09-2024,27.3,19.5,1.4,10.1,100
13-09-2024,28.1,19.5,0.3,10.3,99
14-09-2024,26.6,18.4,6.9,5.8,100
15-09-2024,24.3,19,4.2,5.5,100
16-09-2024,27.2,18.1,0.4,6.6,100
17-09-2024,27.3,18.1,4.1,6.3,100
18-09-2024,29.4,19.1,5,5.2,100
19-09-2024,30,19.1,4.7,5,100
20-09-2024,31.2,19.5,1.5,8.4,100
21-09-2024,29.5,20,0.5,5.2,100
22-09-2024,30.5,19.2,0,5.4,100
23-09-2024,31.7,20.2,0.1,9.4,100
24-09-2024,26,20.3,20.8,5.4,100
25-09-2024,23.2,19.8,23.4,4.9,100
26-09-2024,25.7,19.2,4.6,4.1,100
27-09-2024,26.7,18.4,3.2,5.5,100
28-09-2024,26.6,17.9,1,8.9,100
29-09-2024,26.8,17.7,3.3,9.4,99
30-09-2024,24.3,18.8,2.9,4.9,100
01-10-2024,23.5,18.8,3.7,4,100
02-10-2024,25.7,18.9,8.3,5.1,100
03-10-2024,23.4,19.7,10.6,5.5,100
04-10-2024,25.8,17.8,14.5,8,100
05-10-2024,25.9,18.7,3,11.7,100
06-10-2024,26.2,17.8,5.8,5.6,100
07-10-2024,25,18.2,1.8,3.8,100
08-10-2024,25.9,17.8,1.8,8.4,100
09-10-2024,25.3,17,6.9,5.9,100
10-10-2024,25.6,17.3,6,5.8,100
11-10-2024,24.1,16.7,4.1,6.7,100
12-10-2024,25.8,16.4,0.7,6.8,100
13-10-2024,26.5,16.4,0,7.8,100
14-10-2024,26.6,13.9,0,6.9,100
15-10-2024,26.6,14.5,0,8.8,100
16-10-2024,26.3,15.3,0.1,11.5,99
17-10-2024,26.9,15.1,11.8,7.9,100
18-10-2024,26.7,16.5,1.8,6.1,100
19-10-2024,25,16.5,4.7,5.5,100
20-10-2024,27.5,14.8,0,5.1,100
21-10-2024,27.5,16,0.3,5.3,100
22-10-2024,27.9,16,1.1,5.4,100
23-10-2024,22.9,18.6,2.2,4.8,100
24-10-2024,25.5,17.8,16.9,4.8,100
25-10-2024,26.3,17,1,4.5,100
26-10-2024,26.5,15.4,0,6.6,99
27-10-2024,27.1,14.7,0,8.7,99
28-10-2024,27.8,15.6,0,7.3,99
29-10-2024,26.7,16.1,0.2,8.2,100
30-10-2024,26.5,14.2,0.8,8,99
31-10-2024,25.4,14.7,0.4,6.8,100
01-11-2024,26.2,14.4,0.1,8.1,100
02-11-2024,27.1,12.5,0,6.5,100
03-11-2024,27.5,12.5,0,5.6,100
04-11-2024,27,13.2,0.2,8.3,100
05-11-2024,25.8,15,12.7,6.4,100
06-11-2024,23.9,14.6,0.1,7.4,100
07-11-2024,23.7,12.2,0.2,7.6,100
08-11-2024,25.1,11.4,0,7.3,100
09-11-2024,25.6,10.2,0,7.3,99
10-11-2024,26.7,10.5,0,7.6,100
11-11-2024,25.8,13.5,0,7.5,96
12-11-2024,24.9,13.9,0.6,6.8,99
13-11-2024,26.2,14.4,0,7.5,100
14-11-2024,26.3,11.8,0,8.2,100
15-11-2024,25.6,9.9,0,8.1,96
16-11-2024,24.9,9.5,0,5.8,96
17-11-2024,24.5,8.7,0,5.4,97
18-11-2024,25.3,8.5,0,6.2,97
19-11-2024,25.4,8.8,0,6.9,98
20-11-2024,23.3,12.3,3.3,7.2,99
21-11-2024,23.4,11.8,1.1,9.8,99
22-11-2024,22.8,11.2,0.6,11.2,100
23-11-2024,22.7,11.5,0,10.9,100
24-11-2024,22.9,9.5,0,9.7,95
25-11-2024,23.3,8.2,0,6.3,99
26-11-2024,23.1,7.9,0,6.9,98
27-11-2024,24.8,7.4,0,8.1,98
28-11-2024,25,10.1,0.9,7.9,100
29-11-2024,24.7,12.3,0.5,5.6,100
30-11-2024,24.8,12.2,4.1,8.6,100
01-12-2024,24,15.3,2.8,7.8,100
02-12-2024,24.1,13.6,0.2,8.4,100
03-12-2024,24.9,12.7,0,11.8,98
04-12-2024,23.7,11.3,0,7.1,100
05-12-2024,22.1,7.1,0,7.4,88
06-12-2024,21.1,6.9,0,8.4,94
07-12-2024,21.5,5.6,0,7.2,95
08-12-2024,22.5,4.5,0,9.2,98
09-12-2024,23,7.5,0,10.6,98
10-12-2024,21.8,9.9,0,9.4,100
11-12-2024,21.3,6.8,0,6.3,97
12-12-2024,22.9,6,0,5.8,100
13-12-2024,22.8,3.8,0,6.2,100
14-12-2024,22.8,4.2,0,6.8,100
15-12-2024,23.6,3.7,0,6.7,100
16-12-2024,23.9,4.4,0,6.5,93
17-12-2024,23.4,7.6,0.1,8.4,98
18-12-2024,23.2,12.8,4,10.8,100
19-12-2024,23,10.3,0,9.1,100
20-12-2024,22.8,7.4,0,11.7,100
21-12-2024,14.8,11.6,3.3,6.6,98
22-12-2024,21.7,6.8,0,7.4,98
23-12-2024,21.8,5.1,0,9.4,100
24-12-2024,22,4.7,0,11.1,100
25-12-2024,20.1,8.3,0,6.9,97
26-12-2024,23.8,7.1,0,9.5,93
27-12-2024,22.7,6.6,0,6.9,92
28-12-2024,23.9,5.2,0,7.3,100
29-12-2024,22,7.6,0,12.1,100
30-12-2024,21.4,6.6,0,5.9,99
31-12-2024,20.9,5.6,0,6.5,96
